trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,8.012811527098644e-08,7.089698933532697e-08,1.6760596115707479e-07,1.709151432579954e-07
trial_a,agent,8.012811527098644e-08,7.089698933532697e-08,1.6760596115707479e-07,1.709151432579954e-07
trial_a,ramp,4.644355852864794e-07,4.44221264739477e-07,1.0536470991303531e-08,2.6097528730142587e-08
trial_b,physics,1.8304224865088095e-07,1.7970092991444762e-07,5.651876489400665e-07,5.635532324926477e-07
trial_b,agent,1.8304224865088095e-07,1.7970092991444762e-07,5.651876489400665e-07,5.635532324926477e-07
trial_b,ramp,5.532283432778364e-07,5.619073574297195e-07,1.9705380591338418e-07,1.9767407075923525e-07
trial_c,physics,1.709151432579954e-07,1.6760596115707486e-07,7.089698933532695e-08,8.012811527098645e-08
trial_c,agent,2.609752873014259e-08,1.053647099130353e-08,4.44221264739477e-07,4.644355852864794e-07
trial_c,ramp,2.609752873014259e-08,1.053647099130353e-08,4.44221264739477e-07,4.644355852864794e-07
trial_d,physics,5.635532324926478e-07,5.651876489400665e-07,1.7970092991444762e-07,1.830422486508809e-07
trial_d,agent,1.9767407075923525e-07,1.9705380591338434e-07,5.619073574297191e-07,5.532283432778362e-07
trial_d,ramp,1.9767407075923525e-07,1.9705380591338434e-07,5.619073574297191e-07,5.532283432778362e-07
